PM2.5,NO2,PM10,NO,NOx,O3,tavg,AQI
47.314,10.652,408.562,7.934,28.986,25.042,31.8,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.4,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.9,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.9,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.8,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.1,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.4,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.1,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.9,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.5,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.8,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.1,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.7,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.7,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,30.4,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.4,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.7,149.4
47.314,10.652,408.562,7.934,28.986,25.042,29.1,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.5,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.5,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.3,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.6,149.4
47.314,10.652,408.562,7.934,28.986,25.042,27.9,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.2,149.4
44.066,16.712,464.62,7.184,18.54,27.344,29.5,74.4
33.632,22.088,142.752,11.404,24.57,24.956,28.7,215
64.158,7.082,138.298,9.31,21.73,10.464,29.5,43.4
34.156,7.674,94.47,24.19,18.83,28.712,29.7,76.8
64.808,32.03,411.38,7.932,23.69,23.202,28.3,170.6
52.624,14.826,205.042,10.522,23.81,17.852,27.4,153.4
134.82,6.984,94.37,9.826,21.4,35.406,27.8,222.4
37.754,11.65,89.22,13.048,22.3,18.064,27.8,127.8
45.418,9.074,129.408,7.944,26.17,28.034,28.1,108.2
66.106,24.952,197.466,9.64,32.21,20.174,27.6,344.8
153.942,9.406,156.232,8.142,26.52,18.364,27.9,246.4
46.736,30.85,77.188,12.548,27.5,16.328,28.2,380.6
35.684,10.014,101.062,9.526,25.79,46.504,28.6,133.2
42.282,9.728,342.212,9.262,29.07,23.488,28.7,96.6
59.918,16.756,161.064,16.182,28.17,47.046,28.7,253.4
40.966,7.254,206.466,27.778,26.61,20.126,27.3,159.4
38.146,9.006,64.3,9.624,23.47,53.126,23.6,223.4
25.96,7.082,78.112,13.072,21.11,17.098,24.4,266.2
65.084,7.22,397.308,16.008,23.93,26.808,24.1,194.2
68.204,8.748,305.696,7.276,21.25,22.29,25.7,297.6
66.116,7.124,77.118,9.35,18.76,38.748,26.2,239.6
77.064,7.42,325.468,10.814,19.05,21.754,26.2,352.4
392.244,9.97,293.632,10.146,23.32,24.84,25.7,239.4
43.358,21.59,336.88,30.82,31.43,26.768,24.9,336
63.532,12.424,328.878,9.694,31.13,47.046,24.2,201.4
48.412,13.09,124.05,9.654,33.07,24.738,24.1,104.4
101.308,8.95,145.5,9.394,35.05,17.3,25.4,208.8
46.244,10.842,100.61,8.404,33.31,14.372,27.3,166.4
479.622,10.102,257.882,11.738,35.3,22.506,28.2,260.2
48.864,7.22,369.932,9.204,57.84,29.69,27.6,259.4
37.77,13.486,366.318,7.25,106.01,17.236,27.3,328.2
33.664,9.254,106.974,12.278,170.9,17.902,26.9,316.8
119.15,7.376,289.63,9.288,129.09,35.96,26.9,310
64.746,7.634,203.624,7.436,130.96,21.628,26.9,213
57.366,7.108,293.324,7.12,129.07,19.366,26.6,193.4
45.06,26.288,245.9,9.292,132.17,54.666,25.9,358
64.73,7.074,129.648,8.78,84.58,25.904,26.2,305.4
48.82,7.424,96.158,10.968,76.02,41.392,27.1,149
88.132,18.318,144.59,10.652,127,12.994,26.6,90.6
32.496,12.56,239.192,9.33,156.72,19.892,25.9,206.2
29.284,15.642,114.124,4.746,163.79,17.24,25.4,122.4
50.214,7.068,213.654,7.156,146.13,12.71,25.6,57.8
76.81,10.996,96.328,9.8,149.36,21.222,25.4,97
40.388,8.732,185.756,7.888,123.48,20.758,25.1,145.6
35.588,13.056,49.962,15.078,148.1,36.448,24,124.6
64.38,17.388,172.11,4.676,115.35,11.928,24.8,80
64.38,17.388,172.11,8.894,112.87,11.928,25.2,80
102.162,16.554,154.936,17.824,81.9,27.378,25.2,216.6
114.826,16.078,172.112,12.914,111.01,21.692,24.6,258.2
83.036,12.544,160.686,21.112,86.45,51.028,23.3,213.4
107.59,13.308,123.578,17.404,77.62,44.708,23.7,157.4
69,10.016,97.508,17.898,71.35,51.116,25.4,150.4
110.724,26.996,186.588,24.142,107.05,35.1,27.2,233.6
95.682,9.946,90.13,18.062,81.3,53.842,27.9,150.4
56.53,10.218,121.216,20.564,84.96,55.26,28.3,151
13.08,9.358,27.306,8.744,41.92,12.814,28.2,107
99.478,14.594,101.396,19.61,74,45.664,28.3,224.4
106.482,16.932,120.002,20.86,108.92,48.502,29,214.4
95.148,5.572,128.974,123.26,94.91,17.452,29.5,220.6
42.918,6.91,106.602,133.25,83.65,2.726,28.7,138.8
44.7,10.408,68.938,21.35,94.41,38.744,28.8,98.4
37.014,14.186,80.362,16.906,137.24,42.816,27.3,114.2
43.074,9.588,65.96,14.916,79.37,45.702,27,121.8
48.754,12.31,97.232,21.494,81.58,55.804,27.3,129.2
42.918,6.9,106.602,42.38,86.28,5.43,26,109.4
37.292,63.722,99.278,11.778,28.18,22.79,24.3,101.6
95.924,11.686,150.21,6.83,90.98,30.264,23.9,207.4
47.314,10.652,408.562,7.934,28.986,25.042,25.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,25.8,149.4
47.314,10.652,408.562,7.934,28.986,25.042,25.2,149.4
47.314,10.652,408.562,7.934,28.986,25.042,25.1,149.4
47.314,10.652,408.562,7.934,28.986,25.042,26.7,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28,149.4
47.314,10.652,408.562,7.934,28.986,25.042,28.3,149.4
44.464,13.836,37.268,10.726,143.92,13.744,27.4,93
43.84,9.156,74.738,12.33,94.33,3.77,27.4,91.2
41.252,15.048,84.724,8.318,44.52,24.358,27.5,89.4
26,15.99,104.746,27.77,127.49,95.71,27.8,105.6
26.706,9.158,67.598,11.908,101.68,60.724,27.1,120
30.454,10.736,61.61,17.214,95.36,30,27.6,106.8
35.588,7.826,82.08,14.698,68.63,32.878,26.3,114
26.706,7.152,78.94,11.122,62.84,33.958,25.7,116.2
53.576,11.03,38.91,7.462,51.04,20.86,26.3,99
24.846,9.588,77.726,15.232,88.28,46.624,25.3,112.2
51.64,11.396,65.09,8.396,41.31,37.738,24.7,125.4
38.278,17.96,94.394,4.818,33.95,19.848,24,87.8
40.11,14.012,74.686,13.706,64.53,19.81,25.3,114.2
34.04,9.998,92.906,15.546,93.35,4.23,29,90.8
46.904,23.932,89.776,3.108,40.8,19.462,29.7,83.6
52.752,17.71,155.23,11.428,58.1,32.598,29.7,109.4
39.386,20.702,81.252,6.68,51.66,28.056,28.9,89.4
47.362,14.538,98.04,11.106,66.03,31.828,28.4,107.4
43.24,14.696,94.318,13.588,83.43,30.136,28.2,97.8
66.838,14.502,268.152,14.052,57.73,66.1,27.7,119.4
42.742,15.552,116.132,17.826,51.36,64.74,28.8,117.2
42.918,6.91,86.63,202.14,116.57,1.072,28.6,138.8
53.576,11.05,40.376,7.436,107.44,21.532,28.7,98.6
42.918,6.91,86.63,151.34,195.92,1.072,30.2,138.8
70.756,5.322,81.498,195.15,185.01,7.976,30.7,179.6
70.756,5.322,81.498,127.13,200.29,1.072,30.6,190
56.25,8.94,105.244,8.426,271.94,38.342,30.9,116.2
67.91,16.194,142.592,42.81,267.06,7.09,30.6,173.4
95.148,5.572,128.974,39.08,255.18,18.95,29.3,220.6
62.514,14.308,72.288,16.594,119.47,58.108,29.5,185.2
31.944,9.804,101.038,15.05,120.64,35.428,29.3,134.8
30.454,9.304,51.604,14.666,57.87,17.04,28.4,109.6
30.454,9.812,45.25,11.824,74.6,22.708,28.9,107.8
35.39,8.836,60.956,11.444,70.27,24.74,30.5,116.2
26.908,9.036,57.594,11.384,44.13,37.782,28.2,132.8
26.908,9.036,57.594,11.384,104.37,37.782,27.9,132.8
36.542,10.214,68.722,10.264,118.72,12.65,28.9,102.8
26.908,9.416,76.086,14.596,21.7,45.294,28.9,134.8
74.264,9.638,92.354,61.16,76.15,17.452,31.7,188.4
58.906,5.322,70.012,100.18,110.99,7.976,31.3,165
51.64,11.396,42.37,8.396,63.2,37.738,31.4,125.4
41.422,15.552,117.918,20.942,33.58,145.42,31.4,111.4
56.942,13.554,86.34,15.062,53.56,63.342,28.2,132.2
30.668,9.932,87.654,15.446,59.86,3.36,29.2,91.4
37.678,9.034,66.03,14.952,58.81,26.382,29.3,115.6
53.576,8.836,39.596,7.568,60.39,29.788,29,128.6
52.376,13.822,51.318,10.752,47.85,11.282,28.7,93
39.41,9.832,80.846,17.756,50.96,49.694,28.2,125.6
24.846,9.328,64.46,11.718,40.09,19.63,27.8,108.8
22.654,9.35,69.374,12.048,67.51,43.048,27.3,135.6
26.908,9.036,57.594,11.384,80.68,37.782,27.4,132.8
30.454,9.538,45.25,11.824,56.04,31.27,29,108.8
23.956,10.506,81.298,13.856,80.13,30,33,109.4
45.546,10.09,164.59,65.692,67.93,19.054,32.7,143.6
41.236,17.96,89.482,8.318,38.38,24.358,29.1,89.4
53.576,8.836,39.596,7.568,42.56,29.788,28.4,128.6
41.558,9.588,65.96,15.176,45.33,39.216,28.1,120
40.24,10.648,72.612,15.324,59.32,30.722,28.3,92.4
44.358,17.868,95.628,15.794,50.75,43.76,28.4,106
47.836,12.286,123.136,11.536,87.87,30.84,28.7,122.6
41.422,15.552,117.918,24.746,62.32,90.35,29,111.4
56.942,13.362,69.076,11.834,65.69,52.942,29.1,129.8
47.778,16.356,81.386,12.9,49.2,46.578,29.7,131.8
44.7,9.672,47.07,14.878,62.54,23.938,29.6,99.2
48.754,12.31,85.58,21.494,81.13,55.804,29.4,129.2
48.754,12.31,85.58,21.494,83.74,55.804,29.8,129.2
39.41,9.698,68.148,14.702,98.44,33.11,29.6,110.6
24.846,10.046,99.788,21.708,111.33,48.75,30.1,129.2
50.61,8.774,40.376,8.104,60.39,41.052,29.6,117.6
53.576,11.044,39.596,7.448,76.87,23.322,29.4,99
60.174,20.752,171.366,13.482,44.32,3.92,29.1,84.6
56.878,11.396,42.37,8.396,55.5,37.738,29.4,125.4
56.942,13.454,69.076,11.778,52.03,48.646,29.6,129.8
36.99,10.218,83.474,21.334,37.38,45.342,29.8,116.8
48.754,12.31,97.232,21.494,40.71,55.804,30.3,129.2
39.41,9.132,56.648,11.286,56.06,26.934,32,110.6
39.41,9.132,56.648,11.286,42.79,26.934,31.8,120.8
37.678,8.328,57.22,11.45,65.51,28.458,31.6,122
43.888,6.77,39.596,8.326,76.67,19.548,30.5,99.8
37.678,8.484,66.03,11.462,104.79,39.25,30.6,116.2
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,31.5,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.3,166.4635815
47.654,10.486,84.032,9.722,0,16.788,31,359.6
72.114,17.782,144.312,18.99,50.74,41.42,30.2,164.8
25.5,20.08,58.53,73.45,110.9,46.37,29.4,100.4
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.5,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.7,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.8,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.7,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.8,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,29.8,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.1,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.4,166.4635815
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.7,166.4635815
16.74,17.31,78.804,16.21,33.53,43.73,30.6,95
18.44,22.6,70.38,23.53,46.03,34,30.9,73
18.07,29.98,48.8,34.2,64.12,35.44,30.6,82
18.55,28.9,62.07,34.5,63.4,35.91,31.1,84
22.57,23.46,67.03,22.38,45.81,37.26,30.7,77
23.57,25.71,71.8,21.08,46.8,36.59,31.3,73
31.18,20.17,91.26,15.99,36.18,33.41,31,86
24.22,30.02,79.1,36.41,66.43,39.09,30.9,90
21.81,18.5,44.13,16.06,34.55,36.71,30.8,70
14.93,18.23,52.51,15.19,33.43,35.06,30.9,64
17.86,20.33,45.85,15.68,36.02,30.81,30.9,64
24.73,18.24,74.2,14.94,33.18,40.12,31.6,66
24.09,28.27,72.98,26.7,53.35,39.23,31.3,85
23.97,23.79,88.35,25.5,49.3,34.83,31.2,83
20.7,21.97,81.14,26.5,48.48,45.24,31.2,90
19.01,19.69,79.33,14.42,34.1,43.26,31.2,76
21.85,25.23,89.75,22.2,47.43,44.85,30.9,90
24.32,15.9,93.09,14.02,31.4,53.32,30.9,81
22.76,20.484,88.41,2.878,28.02,50.68,31.3,92
15.38,19.09,56.32,12.106,23.02,49.28,31.3,75
18.58,17.804,66.74,2.674,24.14,50.69,31.7,51
15.53,24.246,18.64,3.21,27.73,159.18,31.7,61
17.17,6.86,51.72,25.45,104.17,91.34,31.4,118
22.54,17.26,56.152,20.09,78.73,72.08,31.3,115
18.79,13.162,51.72,6.184,44.37,58.76,31.4,83
20.14,6.404,109.764,5.236,38.76,50.01,31.7,69
24.8,13.588,80.72,12.756,48.35,37.89,31.9,75
19.38,7.838,52.974,6.232,47.49,45.83,30.4,84
18.68,7.508,192.888,7.81,63.7,43.54,30.9,98
19.98,13.618,224.332,9.924,47.38,41.12,29.7,82
26.85,14.986,109.912,24.188,73.12,41.46,30.6,105
17.66,18.442,137.134,5.142,36.88,52.91,31.6,77
45.54,8.604,108.514,8.172,56.91,39.81,28.1,78
17.79,8.604,86.054,10.606,53.24,38.99,30.6,86
19.26,14.124,76.86,37.436,95.53,42.27,27.6,72
6.2,15.25,144.404,11.53,17.43,45.84,30.9,157
12.89,10.616,117.348,7.43,17.48,41.42,31.2,55
18.02,15.816,75.772,4.474,21.61,45.42,31,56
16.97,7.088,195.138,8.292,24.16,41.43,31.2,56
19.16,20.474,83.53,4.172,33.52,36.74,30.7,59
19.64,12.394,67.71,6.146,42.76,33.69,30.1,77
17.02,8.294,57.08,30.044,106,32.68,27.7,101
16.94,8.958,70.7,29.468,111.55,29.05,26.9,118
10.87,20.73,31.4,30.83,74.79,30.8,27.7,125
15.87,27.43,43.53,30.34,57.08,35.72,29.6,88
25.71,19.74,97.45,34.53,54.28,39.04,30.7,82
22.86,9.35,82.67,12.38,21.72,40.96,30.7,71
18.09,8,70.66,11.86,19.87,44.93,30.6,75
17.52,22.69,61.23,41.22,63.92,35.33,25.8,89
10.53,21.7,41.27,28.12,49.82,38.32,26.4,91
13.38,9.81,55.71,13.15,22.96,48.68,27.9,77
22.06,7.29,75.33,14.66,21.95,33.79,29.4,68
18.54,14.83,71,12.86,24.8,34.73,29.7,72
19.38,29.81,56.8,37.79,66.97,31.45,27,80
18.39,23.55,67.13,58.8,82.36,34.69,27.6,109
16.59,20.94,66.72,28.83,49.77,28.51,28.2,78
13,21.22,48.23,28.19,49.41,22.08,28.9,88
13.78,22.09,48.89,30.97,53.06,22.38,27.3,77
18.5,25.39,65.24,37.75,63.13,26.45,26.6,89
14.71,13.29,52.86,11.34,24.63,29.09,28,75
14.11,13.32,73.45,11.07,24.39,27.65,29.1,68
14.53,15.53,70.33,10.98,26.52,26.26,29.2,72
12.84,22.11,56.35,17.38,38.35,28.19,27.6,73
36.574,35.28,207.69,36.66,60.852,15.01,25.5,74
12.96,32.45,38.84,48.72,130.77,24.24,25.6,95
12.8,19.41,46.86,13.53,32.94,34.86,26.9,93.2
18.15,16.33,71.77,10.39,26.73,27.8,28.8,67
15.31,16.32,69.04,10.59,26.92,24.34,28.9,68
14.72,17.39,82.21,11.01,28.4,25.82,28.2,72
19.26,16.22,93.35,10.72,26.96,26.07,28.1,84
13.43,15.37,89.58,9.86,25.24,33.28,27.3,60
15.67,16.43,77.37,10.53,26.96,30.01,27.7,69
16.43,16.38,72.12,10.75,27.14,28.73,27.8,80
23.32,17.66,60.58,9.09,26.75,25.99,28.4,70
46.76,14.7,73.6,4.55,19.23,24.56,28.4,82
16.52,18.31,67.74,10.53,28.85,27.49,27.7,70
15,16.98,65.59,10.13,27.11,29.34,27.9,66
15.37,16.35,58.9,10.26,26.61,24.89,28,62
14.24,17.29,56.91,11.01,28.31,26.77,28,63
15.24,16.18,53.79,13.13,29.31,18.72,28.1,61
16.28,14.54,54.45,12.84,27.38,22.01,28.5,61
15.88,13.72,62.28,16.02,29.75,21.87,28.1,60
13.23,12.4,52.16,13.76,26.17,22.52,27.8,63
14.11,12.74,53.33,15.2,27.95,22.15,28.5,62
13.39,13.83,52.3,18.68,32.49,21.91,28.5,62
15.45,11.65,50.4,14.19,25.84,21.34,28.7,64
16.22,15.83,61.49,8.42,24.25,24.03,28.6,44
14.71,15.46,65.57,8.07,23.54,23.69,28.4,64
14.87,32.71,56.31,11.9,45.5,33.07,28.4,84
17.72,48.29,48.66,12.25,58.01,18.65,28.2,75
10.36,20.48,44.69,12.66,27.66,28.24,27.9,65
9.21,22.23,41.44,15.48,37.71,27.3,28.5,64
11.21,14.63,43.37,16.13,30.76,27.19,27.9,66
12.65,20.24,51.97,14.45,34.7,28.15,28.3,66
13.33,20.09,54.43,12.68,32.78,26.99,28.4,67
11.61,31.78,46.49,13.13,44.92,32.95,27.7,67
12.59,20.2,48.67,13.29,33.44,35.23,28.1,69
11.7,21.17,40.69,14.08,35.26,39.1,27.8,67
9.7,20.86,42.34,12.42,33.28,38.31,27.2,67
12.94,17.76,45.15,13.18,30.93,37.65,27.5,68
80.13,20.85,64.24,15.43,36.28,39.5,28.2,107
26.83,22.03,90.14,16.22,38.26,44.31,27.6,93
26.49,22.23,91.07,15.76,38,41.44,27.3,90
23.72,21.08,74.6,14.51,35.6,41.28,27.4,83
24.15,23.64,73.99,16.42,40.06,41.67,27.3,74
22.94,19.22,84.4,15.52,34.74,44.15,27.6,76
26.68,20.96,75.24,17.67,38.63,37.31,27.2,81
30.76,24.6,69.36,18.75,43.35,46.32,26.7,95
25.47,22.08,61.36,14.19,36.26,47.18,26.9,64
23.11,26.84,62.32,16.75,43.6,45.22,27.4,65
18.94,26.94,53.7,14.7,41.59,48.58,27.5,65
25.28,26.13,55.95,14.09,40.23,49.66,27.5,70
23.62,24.89,54.02,14.61,39.51,55.14,27,72
26.46,30.42,65.51,36.47,66.89,49.99,27.2,77
30.97,33.37,75.3,22.59,55.98,54.83,27.2,100
28.58,32.46,70.91,10.63,43.09,45.71,28.1,77
26.49,31.34,67.74,9.12,40.48,47.01,28.1,71
25.69,29.3,61.92,12.02,41.33,48.2,28.1,70
28.24,27.72,71.66,14.73,42.45,44.98,28.1,71
24.03,25.98,56.21,13.42,39.41,47.94,27.6,70
26.35,23.5,57.69,15.1,38.61,49.4,27.9,69
23.49,20.7,54.7,17.67,38.38,42.47,28.3,70
22.67,24.62,56.3,13.13,37.66,46.98,28.2,68
25.5,26.53,60.73,10.1,35.96,43.64,28.2,60
27.31,31.49,67.46,14.55,46.03,39.31,27.9,65
26.77,30.32,64.56,13.03,43.35,42.69,28.2,67
24.28,31.12,67.13,18.89,49.99,39.83,27.7,70
21.84,26.24,63.71,55.28,80.08,24.91,28.1,84
26.76,23.19,72.02,51.88,74.94,22.46,28.1,106
21.64,21.46,53.58,31.75,53.21,23.67,28.1,89
19.28,21.2,48.32,34.93,56.14,25.68,27.6,82
23.52,22.87,57.14,37.65,60.46,27.03,27.4,89
22.09,24.76,67.31,31.31,56.08,30.62,28.3,102
25.6,25.68,76.8,29.74,55.42,33.62,28.4,103
20.37,21.88,68,27.73,49.61,30.21,27.8,93
25.51,22.65,78.16,30.13,52.76,30.93,28.8,93
17.68,23.5,55.13,20.54,44.02,28.35,27.6,78
25.44,26.19,91.8,33.4,59.59,37.93,28.2,100
42.73,28.18,114.46,38.25,66.41,43.7,29,113
31.22,21.98,59.71,16.24,38.19,49.13,28.6,80
35.95,25.3,66.06,22.8,48.11,45.84,28.7,82
33.06,23.98,70.44,33.91,57.89,46.51,28.7,104
33.86,25.06,77.88,26.2,51.09,36.72,28.9,92
32.52,29.12,71.2,22.16,51.22,38.59,29.7,91
37.21,33.05,76.15,40.21,73.08,49.45,29.6,90
44.86,37.4,107.68,51.26,88.2,50.39,29.4,108
44.05,31.84,112.39,41.92,73.78,47.98,30.1,106
54.77,32.42,141.2,44.46,76.87,55.94,32,122
49.35,31.92,130.79,40.14,71.83,46.39,31.7,128
49.52,36.92,116.69,44.32,81.23,49.69,30.8,111
50.87,34,122.42,25.36,59.36,60.44,30.9,122
43.4,29.79,99.57,23.44,53.24,47.73,30.6,110
42.12,29.9,103.91,33.2,63.09,41.95,31.7,106
48.16,29.55,122.98,39.6,69.14,41.35,31.6,117
54.76,31.68,118.68,30.75,62.43,52.25,32,112
48.6,31.1,106.14,24.79,55.91,64.18,31.1,109
45.06,24.85,100.44,22.78,47.6,66.08,30.9,103
42.82,27.69,100.02,31.63,57.87,59.75,30.3,104
34.35,21.34,89.58,37.28,58.63,66.49,30.5,100
44.57,31.55,118.82,35.41,66.67,65.46,31.1,105
54.92,28.09,167.05,37.1,65.19,74.19,31.9,136
48.18,30.08,166.65,43.01,73.09,49.91,31.9,149
49.42,32.3,153.48,47.95,80.26,51.95,31.9,135
54.25,33.31,158.76,48.94,82.26,52.22,31.2,142
46.14,31.55,129.95,44.23,75.79,52.39,29.6,130
26.07,29.06,71.72,42.65,71.72,58.18,28.3,132
49.65,24.75,137.14,37.8,62.56,71.31,29.4,150
48.89,26.09,120.56,31.76,57.87,39.44,30.7,104.8
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.4,166.4635815
65.55,19.15,158.76,32.18,51.33,38.03,31,123.4
30.7,18.44,91.46,33.47,51.91,23.99,31.2,102
45.04,19.69,153.14,41.17,60.86,25.53,31.3,123
52.53,19.54,166.96,45.57,65.11,26.01,30.4,146
39.38,19.51,115.93,35.15,54.67,24.46,31.5,118
54,21.46,172.6,40.88,62.35,27.42,30.6,136
67.208,32.528,148.852,19.162,28.056,52.148,30.9,144
34.62,26.33,96.44,29.83,56.17,40.74,30.3,109.8
36.32,36.88,109.1,48.67,86.04,32.52,29.8,110
41.76,38.88,111.56,36.52,75.41,37.97,29.6,106
49.85,60.47,138.28,66.92,127.38,39.87,30.3,141
41.8,58.64,120.59,61.25,119.9,44.23,30.9,138
40.22,50.71,100.16,50.57,101.3,41.95,31.1,132
37.39,30.41,78.33,27.56,57.99,55.14,31.1,100
34.93,35.62,68.37,29.87,65.45,43.27,30.3,102
65.23,41.32,152.2,52.23,93.55,47.33,31.6,112
67.63,56.95,164.86,107.2,164.12,37.62,30.4,184
130.47,67.3,276.46,75.54,142.85,48.41,30,299
93.59,50.06,222.33,94.43,144.47,45.71,30.4,195
122.18,39.76,272.19,128.76,168.54,64.46,30.2,307
63.69,49,157.26,104.41,150.06,66.27,29.7,179
56.06,44.82,149.49,72.48,117.3,58.48,29.7,146
51.04,29.43,133.23,27.94,58.83,67.98,28.5,123
48.02,37.39,132.29,52.75,90.14,56.49,27.9,132
49.79,49.29,132.08,52.43,101.75,64.87,29.2,122
51.3,59.6,136.44,64.48,124.09,57.12,29.4,147
56.72,56.85,152.93,79.32,136.18,57.58,29.8,150
65.09,42.15,171.12,63.09,105.25,79.13,28.8,153
58.494,44.324,148.288,25.216,39.922,32.948,28.9,145
73.29,24.7,177.92,13.2,37.89,103,29.9,136.2
67.45057795,28.56065906,118.1271029,17.57472966,32.30912333,34.49143048,30.5,166.4635815
64.04,110.16,152.7,42.26,152.42,69.64,30.4,129.8
48.49,53.66,112.45,38.46,87.21,57.96,29.7,125
48.76,38.64,141.23,46.23,84.87,53.93,29.6,125
51.75,39.13,171.43,55.21,94.35,64.37,29.2,145
63.19,38.66,179.98,57.34,96,61.74,29.1,169
57.74,50.01,161.37,47.61,97.62,51.25,29.1,143
55.7,49.82,175.73,47.11,96.93,65.33,28.7,149
53.71,39.31,170.39,44.84,84.16,65.15,28.5,146
56.87,37.29,175.08,40.31,77.61,69.6,28.4,158
62.05,41.17,196.83,47.03,88.2,63.12,28.2,154
62.82,36.12,202.58,46.9,83.02,71.9,27.5,172
76.86,43.27,215.08,38.47,81.73,74.46,27.8,174
65.54,60.53,187.09,54.68,115.22,65.87,28.8,168
72.91,68.46,201.08,81.97,150.46,75.06,28.6,163
70.04,56,170.19,64.5,120.51,49.86,28.6,176
54.61,42.91,165.03,44.06,86.97,44.72,28.1,140
63.47,46.77,193.53,47.32,94.1,50.4,27.8,152
56.9,43.94,169.94,28.22,72.16,50.29,26.2,158
51.82,45.25,151.5,21.34,66.57,49.03,25.8,137
49.73,65.26,154.09,27.81,93.04,43.06,26.2,138
38.67,57.01,121.78,32.36,89.14,40.93,26.3,124
50.03,61.56,142.34,28.34,89.36,45.61,26.3,117
61.98,50.13,148.08,47.78,97.88,35.55,27.4,123
57.49,44.05,159.6,40.58,84.54,38.71,27.7,136
56.54,36.6,155.32,30.17,66.74,43.55,26.7,146
50.82,37.73,135.22,36.94,67.63,43,25.2,128
63.59,49.72,165.21,58.47,105.66,53.08,25.6,136
66.38,106.27,141.73,45.93,152.15,49.9,24.8,174
50.75,70.55,130.15,34.57,104.68,42.96,24.9,135
52.93,65.68,143.39,37.82,103.29,47.82,25.9,123
74.39,73.65,180.07,80.57,154.21,54.17,26.6,160
92.96,63.17,192.28,85.85,149.03,53.27,27.3,197
96.74,60.1,221.61,68.31,128.11,58.67,27.3,219
88.48,37.83,203,70.22,107.87,60.08,26.6,210
68.03,49.5,137.58,32.12,80.71,46.46,24.1,149
67.26,50.21,133.78,43.87,93.15,33.39,24.4,119
